"Platform Registration ID","Account: Account ID","Login Number","Server Name","Account Type","Client Group Name","Status","Currency","Leverage","Swap Free"
"a0A9N00000EZVfY","0019N0000063rKE","39097821","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZVhH","0019N0000063rKE","39086653","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZVlZ","0019N0000063rTT","39144086","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0A9N00000EZVmq","0019N0000063rZL","38846908","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZVny","0019N0000063rfx","39144633","PTGlobalKapitalInv-MT5-Live","Professional","real\IB\Professional-SwapFree-NME","Enabled","USD","1:400","Ya"
"a0A9N00000EZVqj","0019N0000064Qvl","38754201","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZVvB","0019N0000063rIE","39029240","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","400","Tidak"
"a0A9N00000EZW3e","0019N0000063rZ1","38878319","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","1:400","Ya"
"a0A9N00000EZW3i","0019N0000063rMH","39027662","PTGlobalKapitalInv-MT5-Live","Professional","real\IB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0A9N00000EZW4r","0019N0000063qf8","38753586","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","400","Tidak"
"a0A9N00000EZW6Y","0019N0000063ri5","39192879","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","1:400","Ya"
"a0A9N00000EZW7C","0019N0000063rEv","39142701","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZW7J","0019N0000064UYe","39148658","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFreeB","Enabled","USD","400","Ya"
"a0A9N00000EZW9d","0019N0000063ri6","39094140","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZWEv","0019N0000064Uad","39142823","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZWHH","0019N0000064RTH","39192880","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZWHh","0019N0000063rsr","39192420","PTGlobalKapitalInv-MT5-Live","Professional","real\IB\Professional-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZWHu","0019N0000063rkG","39194734","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0A9N00000EZWMT","0019N0000063rtB","39054379","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeB","Enabled","USD","1:400","Ya"
"a0A9N00000EZWMo","001Oj00000HR9YT","39142301","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","1:100","Ya"
"a0A9N00000EZWNm","0019N0000063s77","39026255","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","1:400","Ya"
"a0A9N00000EZWPQ","0019N0000063rYX","39192545","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZWR3","0019N0000063s2L","39149518","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZWWk","0019N0000063rTH","39032144","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeB","Enabled","USD","400","Ya"
"a0A9N00000EZWaI","0019N0000063rtD","39087991","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-NME","Enabled","USD","100","Ya"
"a0A9N00000EZWg1","0019N0000063rel","38941546","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","400","Tidak"
"a0A9N00000EZWgm","0019N0000063rTX","39192199","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeB","Enabled","USD","400","Ya"
"a0A9N00000EZWna","0019N0000063s77","39170219","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","1:400","Ya"
"a0A9N00000EZWp1","0019N0000063s2L","39084606","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZWpB","0019N0000063s4M","39026380","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeSBY","Enabled","USD","1:400","Ya"
"a0A9N00000EZWsF","0019N0000064Ucy","39141131","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-FixedB","Enabled","USD","1:400","Tidak"
"a0A9N00000EZWtW","0019N0000063qlz","38835546","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZWty","0019N0000064Rwd","39192218","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZWvg","0019N0000063s2L","39090851","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZWyz","0019N0000063s4M","39074481","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeSBY","Enabled","USD","1:400","Ya"
"a0A9N00000EZWze","0019N0000063s5J","39084636","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZX0g","0019N0000063qlz","38867265","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZX1i","0019N0000063s4M","39070990","PTGlobalKapitalInv-MT5-Live","Professional","real\IB\Professional-SwapFreeSBY","Enabled","USD","1:200","Ya"
"a0A9N00000EZX2D","0019N0000063p3I","39194114","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZX6E","0019N0000063s77","39073934","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","1:400","Ya"
"a0A9N00000EZX6r","0019N0000063rtB","38988552","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeB","Disabled","USD","1:400","Ya"
"a0A9N00000EZXAg","0019N0000063rtB","39061541","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeB","Enabled","USD","1:400","Ya"
"a0A9N00000EZXAs","0019N0000063rtB","39072396","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeB","Disabled","USD","1:400","Ya"
"a0A9N00000EZXCD","0019N0000063rtB","39140285","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeB","Enabled","USD","400","Ya"
"a0A9N00000EZXFL","0019N0000063rtB","39017878","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeB","Enabled","USD","1:400","Ya"
"a0A9N00000EZXGw","0019N0000063sKy","39085389","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZXKO","0019N0000063sJq","38789590","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZXMT","0019N0000063sFQ","39140823","PTGlobalKapitalInv-MT5-Live","Professional","real\IB\Classic-Fixed-SwapFreeJKT2","Enabled","USD","400","Ya"
"a0A9N00000EZXR3","0019N0000063sHz","39192571","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeJKT2","Enabled","USD","400","Ya"
"a0A9N00000EZXVH","0019N0000063sMl","39191655","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreePTK","Enabled","USD","1:400","Ya"
"a0A9N00000EZXWh","0019N0000063sKy","39076127","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZXX9","0019N0000064R1U","39191046","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0A9N00000EZXb1","0019N0000063sWR","38986011","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-FixedB","Enabled","USD","1:400","Tidak"
"a0A9N00000EZXcz","0019N0000063rzA","39191020","PTGlobalKapitalInv-MT5-Live","Classic Gold","real\IB\Classic-Fixed-GoldPromo-SwapFree-JKTSO40","Enabled","USD","400","Ya"
"a0A9N00000EZXlU","0019N0000063sGv","38788967","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","400","Tidak"
"a0A9N00000EZXlm","0019N0000063sOr","38833214","PTGlobalKapitalInv-MT5-Live","Classic-Fixed-Digital","real\GKB\Classic-Fixed-SwapFree-Digital","Enabled","USD","400","Ya"
"a0A9N00000EZXmQ","0019N0000063sEx","38795879","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZXtt","0019N0000064S5a","39079341","PTGlobalKapitalInv-MT5-Live","Classic-Fixed-Digital","real\GKB\Classic-Fixed-SwapFree-Digital","Enabled","USD","400","Ya"
"a0A9N00000EZXuW","0019N0000063si4","39190702","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFreeB","Enabled","USD","400","Ya"
"a0A9N00000EZXyY","0019N0000063pb5","38760985","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFreeB","Enabled","USD","400","Ya"
"a0A9N00000EZY0J","0019N0000063sXS","39193436","PTGlobalKapitalInv-MT5-Live","Classic-Fixed-Digital","real\GKB\Classic-Fixed-SwapFree-Digital","Enabled","USD","400","Ya"
"a0A9N00000EZYEi","0019N0000064Rj2","39190707","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZYF4","0019N0000063sb3","39139381","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZYGa","0019N0000064RyR","39190659","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZYHO","0019N0000063smF","39190533","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed","Enabled","USD","400","Tidak"
"a0A9N00000EZYIs","0019N0000063sjm","38998967","PTGlobalKapitalInv-MT5-Live","Professional","real\IB\Professional-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZYJk","0019N0000063soS","39139192","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-FixedB","Enabled","USD","1:400","Tidak"
"a0A9N00000EZYKO","0019N0000063sjm","38945950","PTGlobalKapitalInv-MT5-Live","Classic-Fixed-Digital","real\GKB\Classic-Fixed-SwapFree-Digital","Enabled","USD","400","Ya"
"a0A9N00000EZYRs","0019N0000064Sza","39139373","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-GoldPromo-SwapFree-JKTSO40","Enabled","USD","400","Ya"
"a0A9N00000EZYRw","0019N0000064UeW","39027042","PTGlobalKapitalInv-MT5-Live","Premium Zero","real\IB\Premium-Zero-Variable-SwapFree","Enabled","USD","100","Ya"
"a0A9N00000EZYS1","0019N0000064UeW","39198261","PTGlobalKapitalInv-MT5-Live","Classic-Fixed-Digital","real\GKB\Classic-Fixed-SwapFree-Digital","Enabled","USD","400","Ya"
"a0A9N00000EZYUT","0019N0000063spF","39138546","PTGlobalKapitalInv-MT5-Live","Classic Gold","real\IB\Classic-Fixed-GoldPromo-SwapFree-JKTSO40-NME","Enabled","USD","400","Ya"
"a0A9N00000EZYUx","0019N0000063spF","39139147","PTGlobalKapitalInv-MT5-Live","Premium","real\IB\Premium-Zero-Variable-SwapFree10DNMESO100","Enabled","USD","1000","Ya"
"a0A9N00000EZYVY","0019N0000063ssp","39081664","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0A9N00000EZYdW","0019N0000064S2k","39190002","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0A9N00000EZYj9","0019N0000064SfO","38826327","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZYsx","0019N0000064RwT","39081257","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZYwu","0019N0000063szM","39189852","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZZ0a","0019N0000063tqt","39189440","PTGlobalKapitalInv-MT5-Live","Professional","real\IB\Professional-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZZ8J","0019N0000063tJZ","39189672","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZZKD","0019N0000063t3c","39189660","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree10D-SO40","Enabled","USD","400","Ya"
"a0A9N00000EZZSa","0019N0000063tTA","38900617","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZZV0","0019N0000064S4E","39189060","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFreeB","Enabled","USD","400","Ya"
"a0A9N00000EZZVT","0019N0000063tGv","38988107","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZZXt","0019N0000064Rza","39079982","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZZg9","0019N0000063tEH","39065034","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeB","Enabled","USD","1:400","Ya"
"a0A9N00000EZZhR","0019N0000064S1V","39189367","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZZkD","0019N0000063tUa","39079677","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0A9N00000EZZpK","0019N0000063trI","39086208","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0A9N00000EZZvN","0019N0000063tue","38748685","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZa0i","0019N0000063taM","38788465","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZa2q","0019N0000063tnG","38819308","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZa4E","0019N0000063u1h","39135165","PTGlobalKapitalInv-MT5-Live","Professional","real\IB\Professional-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZa4Y","0019N0000063toh","38824496","PTGlobalKapitalInv-MT5-Live","Classic-Fixed-Digital","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZa4s","0019N0000064Tbg","39170726","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZa56","0019N0000064S6F","39188682","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree-NME","Enabled","USD","1:400","Ya"
"a0A9N00000EZaDc","0019N0000063tjQ","39017542","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZaEj","0019N0000064Rmd","39188004","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","1:400","Ya"
"a0A9N00000EZaKR","0019N0000063t3i","39137658","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZaKk","0019N0000063sWB","39187915","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeSBY","Enabled","USD","1:400","Ya"
"a0A9N00000EZaNF","0019N0000064TW0","38824563","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed","Enabled","USD","1:400","Tidak"
"a0A9N00000EZaOE","0019N0000063u03","39135435","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeB","Enabled","USD","1:100","Ya"
"a0A9N00000EZaSi","0019N0000063tOb","39187862","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZaU5","0019N0000064Uss","39135431","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZaVf","0019N0000063u8C","39087813","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZady","0019N0000063u8G","38823581","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SO40","Enabled","USD","400","Tidak"
"a0A9N00000EZags","0019N0000063u90","39093047","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZaia","0019N0000064S6i","39188028","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0A9N00000EZais","0019N0000063u9G","39092278","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZaqt","0019N0000063u7u","39081892","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeB","Enabled","USD","400","Ya"
"a0A9N00000EZawG","0019N0000064Tf9","38825277","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFreeB","Enabled","USD","400","Ya"
"a0A9N00000EZayT","0019N0000063uEu","39113405","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZb0M","0019N0000063u9G","38845486","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZb2O","0019N0000063tzO","39040740","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0A9N00000EZb78","0019N0000063uNb","39196149","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFreeJKT2-SO40","Enabled","USD","400","Ya"
"a0A9N00000EZb9F","0019N0000063tty","39015001","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0A9N00000EZbBK","0019N0000063tty","39035078","PTGlobalKapitalInv-MT5-Live","Classic-Fixed-Digital","real\GKB\Classic-Fixed-SwapFree-Digital","Enabled","USD","400","Ya"
"a0A9N00000EZbF3","0019N0000064S3k","39187071","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0A9N00000EZbG1","0019N0000064UNW","38923097","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFreeB","Enabled","USD","400","Ya"
"a0A9N00000EZbIk","0019N0000063tU9","39141595","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","100","Tidak"
"a0A9N00000EZbLf","0019N0000063tzO","38871720","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0A9N00000EZbRZ","0019N0000064UNW","39169137","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFreeB","Enabled","USD","400","Ya"
"a0A9N00000EZbSe","0019N0000063tU9","39141598","PTGlobalKapitalInv-MT5-Live","Standard Variable","real\GKB\ENG\Standard-Variable","Enabled","USD","100","Tidak"
"a0A9N00000EZbU6","0019N0000063tzO","39090662","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0A9N00000EZbUF","0019N0000063tzO","38937942","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0A9N00000EZbUQ","0019N0000063ukp","38749907","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZbUa","0019N0000063tzO","39116103","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0A9N00000EZbUy","0019N0000063tU9","39141597","PTGlobalKapitalInv-MT5-Live","ECN Zero","real\GKB\ENG\ECN-Zero-Variable","Enabled","USD","100","Tidak"
"a0A9N00000EZbX3","0019N0000063xN7","38783314","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZbfN","0019N0000063uUf","38784966","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","400","Tidak"
"a0A9N00000EZbi0","0019N0000063uP6","39136057","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","100","Ya"
"a0A9N00000EZbns","0019N0000064SQf","39073717","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0A9N00000EZbrU","0019N0000063uiu","39144545","PTGlobalKapitalInv-MT5-Live","Professional","real\IB\Professional-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0A9N00000EZbvx","0019N0000064RtX","39186185","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0A9N00000EZbxt","0019N0000063vE7","39132006","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZc4N","0019N0000063utc","38821849","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","100","Ya"
"a0A9N00000EZc6z","0019N0000063uvO","39186194","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-FixedB","Enabled","USD","1:400","Tidak"
"a0A9N00000EZc9m","0019N0000064Uc3","39140068","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed","Enabled","USD","400","Tidak"
"a0A9N00000EZcCM","0019N0000064Rct","39186021","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZcCl","0019N0000063uxt","39075715","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZcFV","0019N0000064Uqs","39132619","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZcIA","0019N0000063uv2","38866364","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeB","Enabled","USD","400","Ya"
